title,path,crate
Luis-Fonsi-Daddy-Yankee-Despacito-DJ-LEAD-Remix-100-10A,Users/rohan/Downloads/Music/Luis-Fonsi-Daddy-Yankee-Despacito-DJ-LEAD-Remix-100-10A.mp3,Reception Dancefloor%%Must Play
Afrojack & Eva Simons vs Third Party - Take Over Control (Frank Williams 2024 Edit) Clean 5B 128,Users/rohan/Downloads/Music/Afrojack & Eva Simons vs Third Party - Take Over Control (Frank Williams 2024 Edit) Clean 5B 128.mp3,Reception Dancefloor%%Must Play
Tyla - Push 2 Start (Santeo Edit) Up. Records,Users/rohan/Downloads/Music/Tyla - Push 2 Start (Santeo Edit) Up. Records.wav,Reception Dancefloor%%Must Play
Baby Bash - Suga Suga (Clean Intro) 83,Users/rohan/Downloads/Music/Baby Bash - Suga Suga (Clean Intro) 83.mp3,Reception Dancefloor%%Must Play
Ashanti-Only-U-Fuzz-2022-Edit-130-12A,Users/rohan/Downloads/Music/Ashanti-Only-U-Fuzz-2022-Edit-130-12A.mp3,Reception Dancefloor%%Must Play
"Bran, Afronom, Mannymore - Lugar Favorito 120","Users/rohan/Downloads/Music/Bran, Afronom, Mannymore - Lugar Favorito 120.mp3",Reception Dancefloor%%Must Play
Calvin Harris - Thinking About You - FaceTyme Remix,Users/rohan/Downloads/Music/Calvin Harris - Thinking About You - FaceTyme Remix.mp3,Reception Dancefloor%%Must Play
Na Na Na Re full song,Users/rohan/Downloads/Music/Na Na Na Re full song.mp3,Reception Dancefloor%%Must Play
Chunnari Chunnari (Wedding Style Remix) _ DJ Kaash _ Biwi No.1 _ Salman Khan _ Sushmita Sen,Users/rohan/Downloads/Music/Chunnari Chunnari (Wedding Style Remix) _ DJ Kaash _ Biwi No.1 _ Salman Khan _ Sushmita Sen.mp3,Reception Dancefloor%%Must Play
Drake - Childs Play (Clean),Users/rohan/Downloads/Music/Drake - Childs Play (Clean).mp3,Reception Dancefloor%%Must Play
Hero (MetroMix),Users/rohan/Downloads/Music/Hero (MetroMix).mp3,Reception Dancefloor%%Must Play
Flo Milli  - Never Lose Me (Intro Clean),Users/rohan/Downloads/Music/Flo Milli  - Never Lose Me (Intro Clean).mp3,Reception Dancefloor%%Must Play
Flo Milli  - Never Lose Me (Intro Dirty),Users/rohan/Downloads/Music/Flo Milli  - Never Lose Me (Intro Dirty).mp3,Reception Dancefloor%%Must Play
Kendrick Lamar & SZA - luther (Intro Dirty),Users/rohan/Downloads/Music/Kendrick Lamar & SZA - luther (Intro Dirty).mp3,Reception Dancefloor%%Must Play
Day-N-Nite-Sosa-2021-Edit-Intro,Users/rohan/Downloads/Music/Day-N-Nite-Sosa-2021-Edit-Intro.mp3,Reception Dancefloor%%Must Play
Macklemore & Ryan Lewis ft. Ray Dalton - Can't Hold Us - Richastic Remix (Intro - Clean),Users/rohan/Downloads/Music/Macklemore & Ryan Lewis ft. Ray Dalton - Can't Hold Us - Richastic Remix (Intro - Clean).mp3,Reception Dancefloor%%Must Play
Macklemore & Ryan Lewis ft. Ray Dalton - Can't Hold Us - Richastic Remix (Intro - Dirty),Users/rohan/Downloads/Music/Macklemore & Ryan Lewis ft. Ray Dalton - Can't Hold Us - Richastic Remix (Intro - Dirty).mp3,Reception Dancefloor%%Must Play
Megan Thee Stallion & Yuki Chiba - Mamushi (ErickaVee Re-Drum Edit),Users/rohan/Downloads/Music/Megan Thee Stallion & Yuki Chiba - Mamushi (ErickaVee Re-Drum Edit).mp3,Reception Dancefloor%%Must Play
Nelly - Ride Wit Me (Clean Intro),Users/rohan/Downloads/Music/Nelly - Ride Wit Me (Clean Intro).mp3,Reception Dancefloor%%Must Play
Where Do You Go (Ocean Drive Mix - 127 BPM),Users/rohan/Downloads/Music/Where Do You Go (Ocean Drive Mix - 127 BPM).mp3,Reception Dancefloor%%Must Play
Notorious B.I.G ft 112 - Sky's The Limit (Clean),Users/rohan/Downloads/Music/Notorious B.I.G ft 112 - Sky's The Limit (Clean).mp3,Reception Dancefloor%%Must Play
Kisi Disco Mein X Amplifier - Rhythm Flyp (hearthis.at) 2,Users/rohan/Downloads/Music/Kisi Disco Mein X Amplifier - Rhythm Flyp (hearthis.at) 2.mp3,Reception Dancefloor%%Must Play
Kisi Disco Mein X Amplifier - Rhythm Flyp (hearthis.at) 3,Users/rohan/Downloads/Music/Kisi Disco Mein X Amplifier - Rhythm Flyp (hearthis.at) 3.mp3,Reception Dancefloor%%Must Play
Rihanna - Dont Stop The Music (Afro-House) 123 Bpm 123,Users/rohan/Downloads/Music/Rihanna - Dont Stop The Music (Afro-House) 123 Bpm 123.mp3,Reception Dancefloor%%Must Play
Stromae - Alors On Danse (Dave Ruthwell 'Tribal' Edit),Users/rohan/Downloads/Music/Stromae - Alors On Danse (Dave Ruthwell 'Tribal' Edit).mp3,Reception Dancefloor%%Must Play
Tegi Pannu - Schedule (Main),Users/rohan/Downloads/Music/Tegi Pannu - Schedule (Main).mp3,Reception Dancefloor%%Must Play
The Weeknd - Give Me Mercy [Intro Clean],Users/rohan/Downloads/Music/The Weeknd - Give Me Mercy [Intro Clean].mp3,Reception Dancefloor%%Must Play
Travis Scott 12A 80 - Topia Twins (Wingman) (Clean - 80BPM),Users/rohan/Downloads/Music/Travis Scott 12A 80 - Topia Twins (Wingman) (Clean - 80BPM).mp3,Reception Dancefloor%%Must Play
WOST - BOASTY TEK EDIT 01 (REMIX),Users/rohan/Downloads/Music/WOST - BOASTY TEK EDIT 01 (REMIX).mp3,Reception Dancefloor%%Must Play
Beyoncé - Crazy In Love (Steve D Redrum)[CLEAN],Users/rohan/Downloads/Music/Beyoncé - Crazy In Love (Steve D Redrum)[CLEAN].mp3,Reception Dancefloor%%Must Play
Ed Sheeran F. Arijit Singh - Sapphire 95,Users/rohan/Downloads/Music/Ed Sheeran F. Arijit Singh - Sapphire 95.mp3,Reception Dancefloor%%Must Play
"Black Eyed Peas, Ozuna & J. Rey Soul - MAMACITA (CK Intro - Clean)","Users/rohan/Downloads/Music/Black Eyed Peas, Ozuna & J. Rey Soul - MAMACITA (CK Intro - Clean).mp3",Reception Dancefloor%%Must Play
"Black Eyed Peas, Ozuna & J. Rey Soul - MAMACITA (CK Intro - Dirty)","Users/rohan/Downloads/Music/Black Eyed Peas, Ozuna & J. Rey Soul - MAMACITA (CK Intro - Dirty).mp3",Reception Dancefloor%%Must Play
One Direction - What Makes You Beautiful (CK Intro - Clean),Users/rohan/Downloads/Music/One Direction - What Makes You Beautiful (CK Intro - Clean).mp3,Reception Dancefloor%%Must Play
133. The Black Eyed Peas - I Gotta Feeling (Intro - Clean) Ck Cut,Users/rohan/Downloads/Music/133. The Black Eyed Peas - I Gotta Feeling (Intro - Clean) Ck Cut.mp3,Reception Dancefloor%%Must Play
Pump Up The Jam (Intro - Clean),Users/rohan/Downloads/Music/Pump Up The Jam (Intro - Clean).mp3,Reception Dancefloor%%Must Play
B.O.B. - Airplanes (Zero Tolerance Remix)[Clean],Users/rohan/Downloads/Music/B.O.B. - Airplanes (Zero Tolerance Remix)[Clean].mp3,Reception Dancefloor%%Must Play
Justin Timberlake  (Jay-Z) -  Suit & Tie (Intro),Users/rohan/Downloads/Music/Justin Timberlake  (Jay-Z) -  Suit & Tie (Intro).mp3,Reception Dancefloor%%Must Play
Billie Eilish - Ocean Eyes,Users/rohan/Downloads/Music/Billie Eilish - Ocean Eyes.mp3,Reception Dancefloor%%Must Play
Suit & Tie (feat. JAY Z),Users/rohan/Downloads/Music/Suit & Tie (feat. JAY Z).mp3,Reception Dancefloor%%Must Play
Millionaire_320(PagalWorld.com.sb),Users/rohan/Downloads/Music/Millionaire_320(PagalWorld.com.sb).mp3,Reception Dancefloor%%Must Play
Travis Scott - Antidote (CK Intro - Dirty) 2A 65,Users/rohan/Downloads/Music/Travis Scott - Antidote (CK Intro - Dirty) 2A 65.mp3,Reception Dancefloor%%Hip-Hop
Bryson Tiller - Whatever She Wants (CK Intro - Dirty) 8A 96,Users/rohan/Downloads/Music/Bryson Tiller - Whatever She Wants (CK Intro - Dirty) 8A 96.mp3,Reception Dancefloor%%Hip-Hop
"Chani Nattan, Miss Pooja ft. Inderpal Moga - Case (DJcity Intro)","Users/rohan/Downloads/Music/Chani Nattan, Miss Pooja ft. Inderpal Moga - Case (DJcity Intro).mp3",Reception Dancefloor%%Hip-Hop
Drake & Central Cee - Which One - Da Phonk Club Edit (Clean),Users/rohan/Downloads/Music/Drake & Central Cee - Which One - Da Phonk Club Edit (Clean).mp3,Reception Dancefloor%%Hip-Hop
Drake & Central Cee - Which One - Da Phonk Club Edit (Dirty),Users/rohan/Downloads/Music/Drake & Central Cee - Which One - Da Phonk Club Edit (Dirty).mp3,Reception Dancefloor%%Hip-Hop
Drake & Central Cee - Which One - Trayze Remix (Clean),Users/rohan/Downloads/Music/Drake & Central Cee - Which One - Trayze Remix (Clean).mp3,Reception Dancefloor%%Hip-Hop
Drake & Central Cee - Which One - Trayze Remix (Dirty),Users/rohan/Downloads/Music/Drake & Central Cee - Which One - Trayze Remix (Dirty).mp3,Reception Dancefloor%%Hip-Hop
Jay-Z - Public Service Announcement (Interlude) (CK Intro - Clean),Users/rohan/Downloads/Music/Jay-Z - Public Service Announcement (Interlude) (CK Intro - Clean).mp3,Reception Dancefloor%%Hip-Hop
Jay-Z - Public Service Announcement (Interlude) (CK Intro - Dirty),Users/rohan/Downloads/Music/Jay-Z - Public Service Announcement (Interlude) (CK Intro - Dirty).mp3,Reception Dancefloor%%Hip-Hop
Kanye West - Cant Tell Me Nothing (Intro - Clean),Users/rohan/Downloads/Music/Kanye West - Cant Tell Me Nothing (Intro - Clean).mp3,Reception Dancefloor%%Hip-Hop
Kendrick Lamar - Not Like Us (CK Intro - Clean) 9A 101 (2),Users/rohan/Downloads/Music/Kendrick Lamar - Not Like Us (CK Intro - Clean) 9A 101 (2).mp3,Reception Dancefloor%%Hip-Hop
LL Cool J - Jingling Baby (Clean  Intro),Users/rohan/Downloads/Music/LL Cool J - Jingling Baby (Clean  Intro).mp3,Reception Dancefloor%%Hip-Hop
Migos - Versace (Clean),Users/rohan/Downloads/Music/Migos - Versace (Clean).mp3,Reception Dancefloor%%Hip-Hop
Nardo Wick - Dah Dah DahDah (CK Intro - Dirty) 2A 84,Users/rohan/Downloads/Music/Nardo Wick - Dah Dah DahDah (CK Intro - Dirty) 2A 84.mp3,Reception Dancefloor%%Hip-Hop
Shubh - Cheques (Intro),Users/rohan/Downloads/Music/Shubh - Cheques (Intro).mp3,Reception Dancefloor%%Hip-Hop
The Weeknd Ft Future Low Life Redrum Dirty,Users/rohan/Downloads/Music/The Weeknd Ft Future Low Life Redrum Dirty.mp3,Reception Dancefloor%%Hip-Hop
Jay-Z & Kanye West - Niggas In Paris (CK Intro - Dirty),Users/rohan/Downloads/Music/Jay-Z & Kanye West - Niggas In Paris (CK Intro - Dirty).mp3,Reception Dancefloor%%Hip-Hop
Akon ft Eminem  - Smack That (CK Intro - Dirty),Users/rohan/Downloads/Music/Akon ft Eminem  - Smack That (CK Intro - Dirty).mp3,Reception Dancefloor%%Hip-Hop
Dr Dre ft Snoop Dogg - Still D.R.E. (CK Intro - Clean) ,Users/rohan/Downloads/Music/Dr Dre ft Snoop Dogg - Still D.R.E. (CK Intro - Clean) .mp3,Reception Dancefloor%%Hip-Hop
"Bruno Mars & Sexyy Red - Fat, Juicy, & Wet (DJ ROCCO & DJ EVER B R&B Remix) (Clean)","Users/rohan/Downloads/Music/Bruno Mars & Sexyy Red - Fat, Juicy, & Wet (DJ ROCCO & DJ EVER B R&B Remix) (Clean).mp3",Reception Dancefloor%%Hip-Hop
"Bruno Mars & Sexyy Red - Fat, Juicy, & Wet (DJ ROCCO & DJ EVER B R&B Remix) (Dirty)","Users/rohan/Downloads/Music/Bruno Mars & Sexyy Red - Fat, Juicy, & Wet (DJ ROCCO & DJ EVER B R&B Remix) (Dirty).mp3",Reception Dancefloor%%Hip-Hop
41-Kyle-Richh-Jenn-Carter-TaTa-Sexyy-Red-Bent-Remix-Intro-Dirty-124-8A,Users/rohan/Downloads/Music/41-Kyle-Richh-Jenn-Carter-TaTa-Sexyy-Red-Bent-Remix-Intro-Dirty-124-8A.mp3,Reception Dancefloor%%Hip-Hop
A Boogie With Da Hoodie - Jungle (Collini Electronic Pulse Redrum Edit) (Dirty) 6A 95,Users/rohan/Downloads/Music/A Boogie With Da Hoodie - Jungle (Collini Electronic Pulse Redrum Edit) (Dirty) 6A 95.mp3,Reception Dancefloor%%Hip-Hop
Bryson Tiller - Whatever She Wants (Dirty),Users/rohan/Downloads/Music/Bryson Tiller - Whatever She Wants (Dirty).mp3,Reception Dancefloor%%Hip-Hop
DaBaby-SHAKE-SUMN-Intro-Clean-143-1A,Users/rohan/Downloads/Music/DaBaby-SHAKE-SUMN-Intro-Clean-143-1A.mp3,Reception Dancefloor%%Hip-Hop
DJ-Snake-feat.-Future-Travis-Scott-Tsunami-HMC-Pt.-2-Intro-Clean-70-1A,Users/rohan/Downloads/Music/DJ-Snake-feat.-Future-Travis-Scott-Tsunami-HMC-Pt.-2-Intro-Clean-70-1A.mp3,Reception Dancefloor%%Hip-Hop
Drake - N 2 Deep (Intro)[Clean],Users/rohan/Downloads/Music/Drake - N 2 Deep (Intro)[Clean].mp3,Reception Dancefloor%%Hip-Hop
Drake - N 2 Deep (Intro)[Dirty],Users/rohan/Downloads/Music/Drake - N 2 Deep (Intro)[Dirty].mp3,Reception Dancefloor%%Hip-Hop
Drake-feat.-Central-Cee-Which-One-Clean-120-7A,Users/rohan/Downloads/Music/Drake-feat.-Central-Cee-Which-One-Clean-120-7A.mp3,Reception Dancefloor%%Hip-Hop
Future & Lil Uzi Vert - Drankin N Smokin (CK Intro - Dirty) 7A 76,Users/rohan/Downloads/Music/Future & Lil Uzi Vert - Drankin N Smokin (CK Intro - Dirty) 7A 76.mp3,Reception Dancefloor%%Hip-Hop
Future Ft. Drake - Where Ya At (Dirty Intro) 108,Users/rohan/Downloads/Music/Future Ft. Drake - Where Ya At (Dirty Intro) 108.mp3,Reception Dancefloor%%Hip-Hop
Lil-Uzi-Vert-Chanel-Boy-Intro-Dirty-70-3A,Users/rohan/Downloads/Music/Lil-Uzi-Vert-Chanel-Boy-Intro-Dirty-70-3A.mp3,Reception Dancefloor%%Hip-Hop
Saweetie-Tap-In-Intro-Clean-100-5A,Users/rohan/Downloads/Music/Saweetie-Tap-In-Intro-Clean-100-5A.mp3,Reception Dancefloor%%Hip-Hop
Saweetie-Tap-In-PeteDown-Mix-Clean-100-5A,Users/rohan/Downloads/Music/Saweetie-Tap-In-PeteDown-Mix-Clean-100-5A.mp3,Reception Dancefloor%%Hip-Hop
Akon  -  Don't Matter (Intro),Users/rohan/Downloads/Music/Akon  -  Don't Matter (Intro).mp3,Reception Dancefloor%%Hip-Hop
Travis Scott &038; CHASE B - 01 FE!N (CHASE B REMIX),Users/rohan/Downloads/Music/Travis Scott &038; CHASE B - 01 FE!N (CHASE B REMIX).m4a,Reception Dancefloor%%Hip-Hop
A Sky Full Of Stars (Robin Schulz Remix),Users/rohan/Downloads/Music/A Sky Full Of Stars (Robin Schulz Remix).mp3,Reception Dancefloor%%Hip-Hop
HUGEL - WTF - Tujamo Remix (Dirty),Users/rohan/Downloads/Music/HUGEL - WTF - Tujamo Remix (Dirty).mp3,Reception Dancefloor%%Hip-Hop
John-Summit-Hayla-Where-You-Are-Radio-Edit-126-8A,Users/rohan/Downloads/Music/John-Summit-Hayla-Where-You-Are-Radio-Edit-126-8A.mp3,Reception Dancefloor%%Hip-Hop
Boy's A Liar Pt. 2 (HOEST & Sev House Edit),Users/rohan/Downloads/Music/Boy's A Liar Pt. 2 (HOEST & Sev House Edit).mp3,Reception Dancefloor%%Hip-Hop
Nicky Jam - Hasta El Amanecer  Intro ,Users/rohan/Downloads/Music/Nicky Jam - Hasta El Amanecer  Intro .mp3,Reception Dancefloor%%Pop ␛␛2f Top 40
Avicii - Levels (Retrovision Remix) (Even Steve Epic Intro) Clean 12A 128,Users/rohan/Downloads/Music/Avicii - Levels (Retrovision Remix) (Even Steve Epic Intro) Clean 12A 128.mp3,Reception Dancefloor%%Pop ␛␛2f Top 40
Chief Keef vs MR.BLACK - Don't Like (Even Steve 'After Party' Bootleg) Intro - Dirty 11A 128,Users/rohan/Downloads/Music/Even Steve - Useful Edits/Chief Keef vs MR.BLACK - Don't Like (Even Steve 'After Party' Bootleg) Intro - Dirty 11A 128.mp3,Reception Dancefloor%%Pop ␛␛2f Top 40
Avicii-feat.-Aloe-Blacc-Wake-Me-Up-SRY-2023-Remix-128-10A,Users/rohan/Downloads/Music/Avicii-feat.-Aloe-Blacc-Wake-Me-Up-SRY-2023-Remix-128-10A.mp3,Reception Dancefloor%%Pop ␛␛2f Top 40
Jay-Sean-vs.-WildVibes-Patrick-Key-Down-Dario-Valli-2023-Edit-128-10B,Users/rohan/Downloads/Music/Jay-Sean-vs.-WildVibes-Patrick-Key-Down-Dario-Valli-2023-Edit-128-10B.mp3,Reception Dancefloor%%Pop ␛␛2f Top 40
John-Summit-Hayla-Where-You-Are-Zedd-Remix-Radio-Edit-130-8A,Users/rohan/Downloads/Music/John-Summit-Hayla-Where-You-Are-Zedd-Remix-Radio-Edit-130-8A.mp3,Reception Dancefloor%%Pop ␛␛2f Top 40
Mark-Villa-Riptide-125-5A,Users/rohan/Downloads/Music/Mark-Villa-Riptide-125-5A.mp3,Reception Dancefloor%%Pop ␛␛2f Top 40
Rufus-Du-Sol-Innerbloom-Franz-Ragga-2021-Mix-127-6A,Users/rohan/Downloads/Music/Rufus-Du-Sol-Innerbloom-Franz-Ragga-2021-Mix-127-6A.mp3,Reception Dancefloor%%Pop ␛␛2f Top 40
Teriyaki Boyz - Tokyo Drift (HayaT Remix) Clean 2A 127,Users/rohan/Downloads/Music/Teriyaki Boyz - Tokyo Drift (HayaT Remix) Clean 2A 127.mp3,Reception Dancefloor%%Pop ␛␛2f Top 40
Simen-Sez-Champagne-Navajo-114,Users/rohan/Downloads/Music/Simen-Sez-Champagne-Navajo-114.mp3,Reception Dancefloor%%Pop ␛␛2f Top 40
The-Weeknd-Playboi-Carti-Timeless-THUGLI-Remix-Dirty-125-10A,Users/rohan/Downloads/Music/The-Weeknd-Playboi-Carti-Timeless-THUGLI-Remix-Dirty-125-10A.mp3,Reception Dancefloor%%Pop ␛␛2f Top 40
